Item Code,Phasing Type,UOM,Sell Type,Year,View By,Channel Code,Sub Division Name,Group SKU,DP Name,Region Name,DC,FC,Calendar Month
04HP00001,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt NET,Powder Detergent NET hương Hoa Sứ 6kg,Miền Tây,MTD,0.073417534,4
NBHS06000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,NETCO_C1,Home Care,Bột Giặt NET,Powder Detergent NET hương Hoa Sứ 6kg,Miền Tây,NETCO,2.740826333,4
04HP00001,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt NET,Powder Detergent NET hương Hoa Sứ 6kg,Miền Trung,DTD,0.01735749,4
04HP00001,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt NET,Powder Detergent NET hương Hoa Sứ 6kg,Miền Trung,MTA,0.028205923,4
04HP00001,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt NET,Powder Detergent NET hương Hoa Sứ 6kg,Miền Trung,MTN,0.063354842,4
NBHS06000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,NETCO_C1,Home Care,Bột Giặt NET,Powder Detergent NET hương Hoa Sứ 6kg,Miền Trung,NETCO,0.535036461,4
NBHH02000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,KA0,Home Care,Bột Giặt NET,Powder Detergent NET Matic hương nước hoa 6kg,HCM,HCM,0.026388225,4
NBHH02000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,NETCO_C1,Home Care,Bột Giặt NET,Powder Detergent NET Matic hương nước hoa 6kg,HCM,NETCO,0.064501266,4
04HP00021,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt NET,Powder Detergent NET Matic hương nước hoa 6kg,Miền Bắc,MTA,0.002162753,4
04HP00021,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt NET,Powder Detergent NET Matic hương nước hoa 6kg,Miền Bắc,MTH,0.005406883,4
NBHH02000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,NETCO_C1,Home Care,Bột Giặt NET,Powder Detergent NET Matic hương nước hoa 6kg,Miền Đông,NETCO,0.072147635,4
NBHH02000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,NETCO_C1,Home Care,Bột Giặt NET,Powder Detergent NET Matic hương nước hoa 6kg,Miền Tây,NETCO,0.242087054,4
04HP00021,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt NET,Powder Detergent NET Matic hương nước hoa 6kg,Miền Trung,MTN,0.00178129,4
NBHH02000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,NETCO_C1,Home Care,Bột Giặt NET,Powder Detergent NET Matic hương nước hoa 6kg,Miền Trung,NETCO,0.047257792,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,HCM,MTD,0.001407653,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,HCM,MTD,0.009632336,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,HCM,MTF,0.134670951,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Bắc,MTA,0.050998562,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Bắc,MTA,0.37673514,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Bắc,MTH,0.256698839,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Bắc,MTH,0.390026936,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Bắc,MTS,0.374855494,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Đông,DTD,0.01859699,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Đông,DTD,0.073670167,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Đông,GMT,0.41595521,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Đông,MTD,0.148913295,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Tây,MTD,0.004302023,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Tây,MTD,0.458013342,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Trung,DTD,0.297377715,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Trung,MTA,0.075987933,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Trung,MTN,0.106156695,4
04HP00117,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 3kg,Miền Trung,MTN,0.102380689,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,HCM,MTD,0.001271058,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,HCM,MTD,0.019494627,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,HCM,MTF,0.187635777,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Bắc,MTA,0.046049813,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Bắc,MTA,0.185105009,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Bắc,MTH,0.231789544,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Bắc,MTH,0.23999494,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Bắc,MTS,0.194490947,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Đông,DTD,0.016792393,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Đông,DTD,0.025979022,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Đông,GMT,0.273299307,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Đông,MTD,0.13446319,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Tây,MTD,0.003884567,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Tây,MTD,0.334669275,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Trung,DTD,0.473907607,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Trung,MTA,0.107854835,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Trung,MTN,0.095855564,4
04HP00115,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Trung,MTN,0.144252131,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,HCM,MTD,0.00108022,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,HCM,MTD,0.011328046,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,HCM,MTF,0.158592647,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Bắc,MTA,0.039135818,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Bắc,MTA,0.476951072,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Bắc,MTH,0.196988281,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Bắc,MTH,0.422007231,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Bắc,MTS,0.386727506,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Đông,DTD,0.014271155,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Đông,DTD,0.057717566,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Đông,GMT,0.382193885,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Đông,MTD,0.114274666,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Tây,MTD,0.003301332,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Tây,MTD,0.516778126,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Trung,DTD,0.38153451,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Trung,MTA,0.08246752,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Trung,MTN,0.081463652,4
04HP00116,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Trung,MTN,0.138369415,4
04HP00089,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa diên vĩ Pháp 3.4kg,HCM,MTD,0.01504232,4
04HP00089,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa diên vĩ Pháp 3.4kg,Miền Bắc,MTA,0.537561248,4
04HP00089,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa diên vĩ Pháp 3.4kg,Miền Bắc,MTH,2.705788985,4
04HP00089,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa diên vĩ Pháp 3.4kg,Miền Đông,DTD,0.206143069,4
04HP00089,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa diên vĩ Pháp 3.4kg,Miền Đông,MTD,1.650667356,4
04HP00089,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa diên vĩ Pháp 3.4kg,Miền Tây,MTD,0.045971846,4
04HP00089,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa diên vĩ Pháp 3.4kg,Miền Trung,MTN,1.090418632,4
04HP00081,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,HCM,MTD,0.038107211,4
04HP00081,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,Miền Bắc,MTA,1.432226545,4
04HP00081,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,Miền Bắc,MTH,6.78426071,4
04HP00081,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,Miền Đông,MTD,4.703919743,4
04HP00081,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,Miền Tây,MTD,0.116462009,4
04HP00081,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,Miền Trung,MTN,2.762393867,4
Chante Baby,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante Baby,Chante Baby,HCM,MTD,0.048948908,4
Chante Baby,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante Baby,Chante Baby,Miền Bắc,MTA,1.773394438,4
Chante Baby,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante Baby,Chante Baby,Miền Bắc,MTH,8.926296597,4
Chante Baby,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante Baby,Chante Baby,Miền Đông,DTD,0.646680934,4
Chante Baby,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante Baby,Chante Baby,Miền Đông,MTD,5.178224571,4
Chante Baby,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante Baby,Chante Baby,Miền Tây,MTD,0.149596049,4
Chante Baby,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante Baby,Chante Baby,Miền Trung,MTN,3.691431367,4
04HP00044,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,HCM,JP1,7.83E-05,4
04HP00044,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,HCM,MTF,0.056898444,4
04HP00044,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Bắc,MTA,0.046838484,4
04HP00044,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Bắc,MTH,0.093676968,4
04HP00044,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Bắc,MTS,0.02810309,4
04HP00044,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Đông,DTD,0.007233461,4
04HP00044,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Đông,GMT,0.078989397,4
04HP00044,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Tây,MTD,0.077488596,4
04HP00044,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Trung,DTD,0.124673566,4
04HP00044,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Trung,MTA,0.021890844,4
04HP00044,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Trung,MTN,0.032315055,4
04HP00046,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,HCM,JP1,6.34E-05,4
04HP00046,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,HCM,MTF,0.005243738,4
04HP00046,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Bắc,MTA,0.014149013,4
04HP00046,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Bắc,MTH,0.037730701,4
04HP00046,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Bắc,MTS,0.023581688,4
04HP00046,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Đông,DTD,0.003478189,4
04HP00046,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Đông,GMT,0.045216457,4
04HP00046,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Tây,MTD,0.03765913,4
04HP00046,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Trung,DTD,0.034784765,4
04HP00046,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Trung,MTA,0.016369301,4
04HP00046,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Trung,MTN,0.020461627,4
04HP00059,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 3.6kg,HCM,MTF,0.016100722,4
04HP00059,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 3.6kg,Miền Đông,GMT,0.032069471,4
04HP00059,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 3.6kg,Miền Tây,MTD,0.027582384,4
04HP00059,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 3.6kg,Miền Trung,DTD,0.008228326,4
NLNG01000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,NETCO_HRC,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 2.7kg,HCM,HCM,0.02047226,4
NLNG01000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 2.7kg,HCM,NETCO,0.026688169,4
NLNG01000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 2.7kg,Miền Đông,NETCO,0.029945989,4
NLNG01000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 2.7kg,Miền Tây,NETCO,0.102430255,4
NLNG01000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 2.7kg,Miền Trung,NETCO,0.019230547,4
04HP00005,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,HCM,MTD,0.145198474,4
NLNG02000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,HCM,NETCO,1.023410555,4
04HP00005,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Bắc,MTA,0.18434289,4
04HP00005,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Bắc,MTA,0.101564418,4
04HP00005,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Bắc,MTH,2.296320688,4
04HP00005,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Bắc,MTH,0.100021674,4
04HP00005,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Bắc,MTS,0.06363847,4
04HP00005,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Đông,DTD,0.796543351,4
04HP00005,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Đông,MTD,1.454260575,4
NLNG02000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Đông,NETCO,1.148338102,4
04HP00005,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Tây,MTD,0.227583815,4
NLNG02000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Tây,NETCO,3.927890418,4
04HP00005,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Trung,DTD,0.01693666,4
04HP00005,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Trung,MTA,0.024906854,4
04HP00005,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Trung,MTN,0.439236762,4
04HP00005,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Trung,MTN,0.036862145,4
NLNG02000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Trung,NETCO,0.737433315,4
NLNG04000,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,HCM,NETCO,0.063537379,4
04HP00032,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Bắc,MTA,0.009288496,4
04HP00032,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Bắc,MTA,0.001561151,4
04HP00032,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Bắc,MTH,0.022705213,4
04HP00032,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Bắc,MTH,0.00351259,4
04HP00032,Weighted Phasing,Vol (Kcase),Sell In,2023,MUF,GT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Bắc,MTS,0.002341727,4
