"Product Number","Kpi Obj Catlog","Product Name","STANDARD_SKU_DESC","BRANDY_DESC","Sub Division Name","CATEGORY_DESC","SUB_CATEGORY_DESC","BRAND_DESC","BASE_UOM","Số lượng Base UOM / thùng","Số lượng pcs / Base UOM","Pcs / thùng","NET (Kg - base UOM)","Litre - Base UOM","Weight (case)","Primary UOM","Group SKU","Demand Planning Standard SKU Name","Innovation Name","Active Status","Local / Export / Others","Current Year Innovation(Y/N)","BU/Division","Innovation Type","Itemcode Type","Supply Strategy","Production Group","Launching Time"
"02OM00632","OMC Ly","Mì dinh dưỡng khoai tây Omachi Tôm chua cay Thái MN 24hộp x 66gr","Instant Noodle Omachi Hộp Tôm chua cay Thái 66gr","Omachi Hộp","Convenience Foods","Noodles","Instant Noodle","Omachi","Hop",24,1,24,0.066,0,1.584,"Million Pcs","OMC Ly","Instant Noodle Omachi Hộp Tôm chua cay Thái 66gr",,"Active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì ly","=< 2018"
"02OM00633","OMC Ly","Mì dinh dưỡng khoai tây Omachi Tôm chua cay Thái MB 24hộp x 66gr","Instant Noodle Omachi Hộp Tôm chua cay Thái 66gr","Omachi Hộp","Convenience Foods","Noodles","Instant Noodle","Omachi","Hop",24,1,24,0.066,0,1.584,"Million Pcs","OMC Ly","Instant Noodle Omachi Hộp Tôm chua cay Thái 66gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì ly","=< 2018"
"02OM00634","OMC Ly Thịt","Mì dinh dưỡng khoai tây Omachi Tôm chua cay Thái (có thịt) 24hộp x 111gr","Instant Noodle Omachi Hộp Tôm chua cay Thái (có thịt) 111gr","Omachi Hộp","Convenience Foods","Noodles","Instant Noodle","Omachi","Hop",24,1,24,0.111,0,2.664,"Million Pcs","OMC Ly Thịt","Instant Noodle Omachi Hộp Tôm chua cay Thái (có thịt) 111gr",,"Active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì ly","=< 2018"
"02OM00635","OMC Ly Thịt","Mì dinh dưỡng khoai tây Omachi Tôm chua cay Thái (có thịt) MB 24hộp x 111gr","Instant Noodle Omachi Hộp Tôm chua cay Thái (có thịt) 111gr","Omachi Hộp","Convenience Foods","Noodles","Instant Noodle","Omachi","Hop",24,1,24,0.111,0,2.664,"Million Pcs","OMC Ly Thịt","Instant Noodle Omachi Hộp Tôm chua cay Thái (có thịt) 111gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì ly","=< 2018"
"02OM00636","OMC Spa","Mì dinh dưỡng khoai tây Omachi mì trộn xốt Spaghetti MN 6bl x 5gói x 90gr","Instant Noodle Omachi Spaghetti Bò 90gr","Omachi Trộn","Convenience Foods","Noodles","Instant Noodle","Omachi","Blo",6,5,30,0.45,0,2.7,"Million Pcs","OMC Spa","Instant Noodle Omachi Spaghetti Bò 90gr",,"Active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02OM00637","OMC Spa","Mì dinh dưỡng khoai tây Omachi mì trộn xốt Spaghetti MB 6bl x 5gói x 91gr","Instant Noodle Omachi Spaghetti Bò 91gr","Omachi Trộn","Convenience Foods","Noodles","Instant Noodle","Omachi","Blo",6,5,30,0.455,0,2.73,"Million Pcs","OMC Spa","Instant Noodle Omachi Spaghetti Bò 90gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02OM00638","Omachi Tôm","Mì dinh dưỡng khoai tây Omachi Tôm chua cay Thái MN 30gói x 80gr","Instant Noodle Omachi Tôm chua cay Thái 80gr","OMC Core","Convenience Foods","Noodles","Instant Noodle","Omachi","Goi",30,1,30,0.08,0,2.4,"Million Pcs","Omachi Tôm","Instant Noodle Omachi Tôm chua cay Thái 80gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02OM00639","Omachi Tôm","Mì dinh dưỡng khoai tây Omachi Tôm chua cay Thái MB 30gói x 80gr","Instant Noodle Omachi Tôm chua cay Thái 80gr","OMC Core","Convenience Foods","Noodles","Instant Noodle","Omachi","Goi",30,1,30,0.08,0,2.4,"Million Pcs","Omachi Tôm","Instant Noodle Omachi Tôm chua cay Thái 80gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02OM164","Omachi Sườn","Mì Omachi Sườn 30gói x 80gr","Instant Noodle Omachi Sườn 80gr","OMC Core","Convenience Foods","Noodles","Instant Noodle","Omachi","Goi",30,1,30,0.08,0,2.4,"Million Pcs","Omachi Sườn","Instant Noodle Omachi Sườn 80gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02OM193","Omachi Tôm","Mì Omachi Lẩu Tôm chua cay 30gói x 79gr","Instant Noodle Omachi Tôm 79gr","OMC Core","Convenience Foods","Noodles","Instant Noodle","Omachi","Goi",30,1,30,0.079,0,2.37,"Million Pcs","Omachi Tôm","Instant Noodle Omachi Tôm chua cay Thái 80gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02OM248","OMC Spa","Mì Omachi Xốt Spaghetti 30gói x 89gr","Instant Noodle Omachi Spaghetti Bò 89gr","Omachi Trộn","Convenience Foods","Noodles","Instant Noodle","Omachi","Goi",30,1,30,0.089,0,2.67,"Million Pcs","OMC Spa","Instant Noodle Omachi Spaghetti Bò 90gr",,"In-active","Local","Y","Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02OM00660","OMC Spa Upsize","OMC Spa Upsize","Instant Noodle Omachi Spaghetti Bò 136gr","Omachi Trộn","Convenience Foods","Noodles","Instant Noodle","Omachi","Goi",24,1,24,0.136,0,2.4,"Million Pcs","OMC Spa Upsize","OMC Spa Upsize",,"Active","Local","Y","Convenience Foods","Carry-over Innovation","Code hệ thống",,"Mì gói","2023/Q1"
"02OM292","Omachi Bò","Mì Omachi XBH 30gói x 80gr","Instant Noodle Omachi Bò 80gr","OMC Core","Convenience Foods","Noodles","Instant Noodle","Omachi","Goi",30,1,30,0.08,0,2.4,"Million Pcs","Omachi Bò","Instant Noodle Omachi Bò 80gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG00036","Mì SGM Blue","Mì Sagami Hải sản canh chua MN KM 2gói 30gói x 65gr","Instant Noodle Sagami Hải sản 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Hải sản 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG00038","Mì SGM Blue","Mì Sagami Bò hầm ngũ vị MN KM 2gói 30gói x 65gr","Instant Noodle Sagami Bò 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Bò 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG00039","Mì SGM Blue","Mì Sagami Hải sản canh chua MN 30gói x 65gr","Instant Noodle Sagami Hải sản 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Hải sản 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG00040","Mì SGM Blue","Mì Sagami Bò hầm ngũ vị MN 30gói x 65gr","Instant Noodle Sagami Bò 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Bò 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG00041","Mì SGM Blue","Mì Sagami Hải sản canh chua MB 30gói x 65gr","Instant Noodle Sagami Hải sản 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Hải sản 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG00042","Mì SGM Blue","Mì Sagami Bò hầm ngũ vị MB 30gói x 65gr","Instant Noodle Sagami Bò 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Bò 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG00043","Mì SGM Blue","Mì Sagami Hải sản canh chua MN KM 2gói 30gói x 65gr","Instant Noodle Sagami Hải sản 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Hải sản 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG00044","Mì SGM Blue","Mì Sagami Bò hầm ngũ vị MN KM 2gói 30gói x 65gr","Instant Noodle Sagami Bò 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Bò 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG00045","Mì SGM Blue","Mì Sagami Hải sản canh chua MB KM 2gói 30gói x 65gr","Instant Noodle Sagami Hải sản 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Hải sản 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG00046","Mì SGM Blue","Mì Sagami Bò hầm ngũ vị MB KM 2gói 30gói x 65gr","Instant Noodle Sagami Bò 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Bò 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG00047","Mì SGM Blue","Mì Sagami Hải sản canh chua MB KM 3gói 3bl x 10gói x 65gr","Instant Noodle Sagami Hải sản 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Blo",3,10,30,0.65,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Hải sản 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG00048","Mì SGM Blue","Mì Sagami Bò hầm ngũ vị MB KM 3gói 3bl x 10gói x 65gr","Instant Noodle Sagami Hải sản 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Blo",3,10,30,0.65,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Hải sản 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG00051","Mì SGM Blue","Mì khoai tây Sagami hương vị Bò hầm rau thơm ngũ vị 30gói x 65gr","Instant Noodle Sagami Bò 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Bò 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG00052","Mì SGM Blue","Mì Sagami Hải sản canh chua MN 30gói x 65gr","Instant Noodle Sagami Hải sản 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Hải sản 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG00053","Mì SGM Blue","Mì Sagami Hải sản canh chua MB 30gói x 65gr","Instant Noodle Sagami Hải sản 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Hải sản 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG001","Mì SGM Blue","Mì Sagami Hải sản canh chua MN 30gói x 65gr","Instant Noodle Sagami Hải sản 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Hải sản 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG002","Mì SGM Blue","Mì Sagami Bò hầm ngũ vị MN 30gói x 65gr","Instant Noodle Sagami Bò 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Bò 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG009","Mì SGM Blue","Mì Sagami Bò hầm ngũ vị MB 30gói x 65gr","Instant Noodle Sagami Bò 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Bò 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02SG026","Mì SGM Blue","Mì Sagami Hải sản canh chua MB 30gói x 65gr","Instant Noodle Sagami Hải sản 65gr","Sagami","Convenience Foods","Noodles","Instant Noodle","Sagami","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Mì SGM Blue","Instant Noodle Sagami Hải sản 65gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02TV00001","Tiến Vua 64","Mì Tiến Vua Tôm chua cay MN 30gói x 65gr","Instant Noodle Tiến Vua Tôm 65gr","Tiến Vua","Convenience Foods","Noodles","Instant Noodle","Tiến Vua","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Tiến Vua 64","Instant Noodle Tiến Vua Tôm 64gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02TV00002","Tiến Vua 64","Mì Tiến Vua Tôm chua cay MB 30gói x 65gr","Instant Noodle Tiến Vua Tôm 65gr","Tiến Vua","Convenience Foods","Noodles","Instant Noodle","Tiến Vua","Goi",30,1,30,0.065,0,1.95,"Million Pcs","Tiến Vua 64","Instant Noodle Tiến Vua Tôm 64gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02TV00003","Tiến Vua 64","Mì Tiến Vua Bò rau thơm 30gói x 75gr","Instant Noodle Tiến Vua Bò rau thơm 75gr","Tiến Vua","Convenience Foods","Noodles","Instant Noodle","Tiến Vua","Goi",30,1,30,0.075,0,2.25,"Million Pcs","Tiến Vua 64","Instant Noodle Tiến Vua Tôm 64gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02TV00005","Tiến Vua 64","Mì Tiến Vua 75 Tôm chua cay MN 30gói x 75gr","Instant Noodle Tiến Vua Tôm 75gr","Tiến Vua 75","Convenience Foods","Noodles","Instant Noodle","Tiến Vua","Goi",30,1,30,0.075,0,2.25,"Million Pcs","Tiến Vua 64","Instant Noodle Tiến Vua Tôm 64gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02TV00006","Tiến Vua 64","Mì Tiến Vua Tôm chua cay 30gói x 60gr","Instant Noodle Tiến Vua Tôm 60gr","Tiến Vua","Convenience Foods","Noodles","Instant Noodle","Tiến Vua","Goi",30,1,30,0.06,0,1.8,"Million Pcs","Tiến Vua 64","Instant Noodle Tiến Vua Tôm 64gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02TV00007","Tiến Vua 64","Mì Tiến Vua Tôm chua cay MB 30gói x 64gr","Instant Noodle Tiến Vua Tôm 60gr","Tiến Vua","Convenience Foods","Noodles","Instant Noodle","Tiến Vua","Goi",30,1,30,0.064,0,1.92,"Million Pcs","Tiến Vua 64","Instant Noodle Tiến Vua Tôm 64gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02TV00008","Tiến Vua 64","Mì Tiến Vua 75 Tôm chua cay MB 30gói x 75gr","Instant Noodle Tiến Vua Tôm 75gr","Tiến Vua 75","Convenience Foods","Noodles","Instant Noodle","Tiến Vua","Goi",30,1,30,0.075,0,2.25,"Million Pcs","Tiến Vua 64","Instant Noodle Tiến Vua Tôm 64gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02TV00009","Tiến Vua 64","Mì Tiến Vua 75 Tôm chua cay MN ĐN9 30gói x 75gr","Instant Noodle Tiến Vua Tôm 75gr","Tiến Vua 75","Convenience Foods","Noodles","Instant Noodle","Tiến Vua","Goi",30,1,30,0.075,0,2.25,"Million Pcs","Tiến Vua 64","Instant Noodle Tiến Vua Tôm 64gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02TV00010","Tiến Vua 64","Mì Tiến Vua 75 Tôm chua cay MB ĐN8 30gói x 75gr","Instant Noodle Tiến Vua Tôm 75gr","Tiến Vua 75","Convenience Foods","Noodles","Instant Noodle","Tiến Vua","Goi",30,1,30,0.075,0,2.25,"Million Pcs","Tiến Vua 64","Instant Noodle Tiến Vua Tôm 64gr",,"In-active","Local",,"Convenience Foods",,"Code hệ thống",,"Mì gói","=< 2018"
"02OM00670","OMCLautusoi","Mì Omachi lẩu bắp bò riêu cua 8hộp x 299gr","OMCLautusoi","OMC Foods","Convenience Foods","Noodles","Instant Noodle","Omachi","To",8,1,8,0.299,0,2.392,"Million Pcs","OMC Lẩu tự sôi bắp bò riêu cua","OMC Lẩu tự sôi bắp bò riêu cua","OMCLautusoi","In-active","Local","Y","Convenience Foods","Carry-over Innovation","Code hệ thống",,"Mì tô","2023/Q3"
"KKM - mì ly + cây xúc xích","Kokomi Ly Thịt","KKM - mì ly + cây xúc xích","KKM - mì ly + cây xúc xích","Kokomi","Convenience Foods","Noodles","Instant Noodle","Kokomi","Hop",24,1,24,0.09,0,2.16,"Million Pcs","Kokomi Ly Thịt","KKM - mì ly + cây xúc xích",,"In-active","Local",,"Convenience Foods",,"Code tạm",,"Mì ly",
"OMC Gói Trộn_Inno202308","OMC Gói Trộn_Thịt Xiên Nướng","OMC Gói Trộn_Thịt Xiên Nướng","OMC Gói Trộn_Thịt Xiên Nướng","Omachi Trộn","Convenience Foods","Noodles","Instant Noodle","Omachi","Goi",30,1,30,0.089,0,2.67,"Million Pcs","OMC Gói Trộn_TXN","OMC Gói Trộn_Thịt Xiên Nướng","Thịt Xiên Nướng","Active","Local","Y","Convenience Foods","Carry-over Innovation","Code tạm",,"Mì gói","2023/Q4"
"02OM00674","Omachi lẩu bắp bò riêu cua","Mì dinh dưỡng khoai tây Omachi hương vị lẩu bắp bò riêu cua 6bl x 5gói x 80gr","Omachi lẩu bắp bò riêu cua","OMC Core","Convenience Foods","Noodles","Instant Noodle","Omachi","Blo",6,5,30,0.4,0,2.4,"Million Pcs","Omachi lẩu bắp bò riêu cua","Omachi lẩu bắp bò riêu cua",,"Active","Local","Y","Convenience Foods","Carry-over Innovation","Code hệ thống",,"Mì gói","2023/Q2"
"OMC Tô Trộn_Inno202308","OMC Tô Trộn_Thịt Xiên Nướng","OMC Tô Trộn_Thịt Xiên Nướng","OMC Tô Trộn_Thịt Xiên Nướng","Omachi Trộn","Convenience Foods","Noodles","Instant Noodle","Omachi","Hop",18,1,18,0.105,0,1.89,"Million Pcs","OMC Tô Trộn_TXN","OMC Tô Trộn_Thịt Xiên Nướng","Thịt Xiên Nướng","Active","Local","Y","Convenience Foods","Carry-over Innovation","Code tạm",,"Mì tô","2023/Q4"
"OMC Tô Thịt Trộn_Inno202308","OMC Tô Thịt Trộn_Thịt Xiên Nướng","OMC Tô Thịt Trộn_Thịt Xiên Nướng","OMC Tô Thịt Trộn_Thịt Xiên Nướng","Omachi Trộn","Convenience Foods","Noodles","Instant Noodle","Omachi","Hop",18,1,18,0.111,0,2.664,"Million Pcs","OMC Tô Thịt Trộn_Inno","OMC Tô Thịt Trộn_Thịt Xiên Nướng","Thịt Xiên Nướng","Active","Local","Y","Convenience Foods","Innovation","Code tạm",,"Mì tô","2024"
"01PH00059","Bánh Phở Khô","Bánh phở khô Phở Story 8bịch x 500gr","Bánh phở khô Phở Story 500gr","Phở Story","Rice base","Replacement Meals","Instant Rice base","Bánh phở khô Phở Story 500gr","Goi",8,1,8,0.5,0,4,"Million Pcs","Bánh Phở Khô","Bánh Phở Khô","Bánh Phở Khô","Active","Local","Y","Convenience Foods","Carry-over Innovation","Code hệ thống",,"Line phở","2023/Q3"
"01PH00063","Phở Story","Phở CHIN-SU Bò phở Story 30gói x 73gr","Phở Story Bò 72gr","Phở Story","Rice base","Replacement Meals","Instant Rice base","Phở Story","Goi",30,1,30,0.072,0,2.16,"Million Pcs","Phở Story 9k (gói)","Phở Story Bò 72gr","Phở Story","Active","Local","Y","Convenience Foods","Carry-over Innovation","Code hệ thống",,"Line phở","2023/Q2"
"Omachi Bò Cà Chua Trứng_062023","Omachi Bò Cà Chua Trứng","Omachi Bò Cà Chua Trứng","Omachi Bò Cà Chua Trứng","OMC Core","Convenience Foods","Noodles","Instant Noodle","Omachi","Goi",30,1,30,0.08,0,2.4,"Million Pcs","Omachi Bò Cà Chua Trứng","Omachi Bò Cà Chua Trứng",,"Active","Local","Y","Convenience Foods","Carry-over Innovation","Code tạm",,"Mì gói","2023/Q4"
"02OM00668","OMC Táo","Mì dinh dưỡng khoai tây Omachi 102 mì lạnh xốt táo 30gói x 110gr","Omachi Trộn","Omachi Trộn","Convenience Foods","Noodles","Instant Noodle","Omachi","Goi",30,1,30,0.11,0,3.3,"Million Pcs","OMC Táo","Instant Noodle Omachi 102 trộn mì lạnh xốt táo 110gr",,"Active","Local","Y","Convenience Foods",,"Code hệ thống",,"Mì gói","2021-2022"
"01PH00061","Phở Story Tô Thịt","Phở Bò Phở Story (có thịt) 12tô x 131gr","Phở Story tô Bò (có thịt) 131gr","Phở Story","Rice base","Breakfast","Instant Breakfast","Phở Story","To",12,1,12,0.131,0,1.572,"Million Pcs","Phở Story 30k (tô)","Phở Story tô Bò (có thịt) 131gr","Phở Story","Active","Local","Y","Convenience Foods","Carry-over Innovation","Code hệ thống",,"Line phở","2023/Q2"
"01PH00062","Phở Story Gói Thịt","Phở Bò Phở Story (có thịt) 15gói x 131gr","Phở Story Bò (có thịt) 131gr","Phở Story","Rice base","Breakfast","Instant Breakfast","Phở Story","Goi",15,1,15,0.131,0,1.965,"Million Pcs","Phở Story 30k (gói)","Phở Story Bò (có thịt) 131gr","Phở Story","Active","Local","Y","Convenience Foods","Carry-over Innovation","Code hệ thống",,"Line phở","2023/Q2"
"HT9k_202310","Hủ Tiếu 9k","Hủ Tiếu 9k","Hủ Tiếu 9k","Hủ Tiếu Story","Rice base","Replacement Meals","Instant Rice base","Hủ Tiếu 9k","Goi",30,1,30,0.152,0,4.56,"Million Pcs","Hủ Tiếu 9k","Hủ Tiếu 9k","Hủ Tiếu 9k","Active","Local","Y","Convenience Foods","Carry-over Innovation","Code tạm",,"Line phở","2023/Q4"
